post_id;post_name;version;tags_number;is_featured;score;created_at_day;created_at_daytime;launched_day;is_best_time_to_launch;is_best_day_to_launch;is_weekend;positive_description_sentiment;negative_description_sentiment;discretized_positive_description_score;discretized_negative_description_score;discretized_neutral_description_score;text_description_length;sentence_length_in_the_description;bullet_points_explicit_features;emoji_in_description;tagline_length;emoji_in_tagline;are_there_video;are_there_tweetable_images;are_there_gif_images;number_of_gif;offers;promo_discount_codes;are_there_questions;hunter_id;hunter_name;hunter_has_twitter;hunter_has_website;hunter_followers;hunter_apps_made;hunter_follows_up_on_comments;hunter_is_maker;maker_id;maker_name;maker_has_twitter;maker_has_website;maker_followers;maker_follows_up_on_comments;maker_positive_comment;maker_negative_comment;discretized_maker_positive_comment_score;discretized_maker_negative_comment_score;discretized_maker_neutral_comment_score;others_positive_comment;others_negative_comment;discretized_others_positive_comment_score;discretized_others_negative_comment_score;discretized_others_neutral_comment_score;topic
133937;Tight;1.0;3;Yes;208;30/08/2018;31/08/2018 00:00:00;Friday;No;No;No;3;-3;True;True;False;Long;Medium;No;No;Long;No;No;No;Yes;1;No;No;No;218021;Riley Tomasek;Yes;Yes;Low;Low;No;Yes;218021;Riley Tomasek;Yes;Yes;Low;Yes;4;-2;True;True;False;1;-1;False;False;True;community
133940;Snot Kid Android Game (free);1.0;2;No;3;30/08/2018;30/08/2018 09:06:00;Thursday;No;No;No;4;-2;True;True;False;Medium;Short;No;No;Medium;No;No;No;No;0;No;No;No;1402447;James Pierce;No;No;Low;Low;No;Yes;1402447;James Pierce;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
133942;Solomon Markets;1.0;4;No;5;30/08/2018;30/08/2018 09:45:20;Thursday;No;No;No;2;-1;True;False;False;Long;Medium;No;No;Medium;No;No;No;No;0;No;No;No;1294796;Jay Prasad;No;No;Low;Low;No;No;1380255;Solomon Markets;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
133950;Dividere Dual Chambered Hip Flask;1.0;1;No;9;30/08/2018;30/08/2018 11:20:41;Thursday;No;No;No;2;-1;True;False;False;Medium;Short;No;No;Long;No;No;No;No;0;No;No;No;1369958;Elizabeth Chim;No;Yes;Low;Low;No;Yes;1369958;Elizabeth Chim;No;Yes;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;web development
133951;GitHub Reader;1.0;3;Yes;140;30/08/2018;30/08/2018 11:41:09;Thursday;No;No;No;2;-2;True;True;False;Long;Medium;No;Yes;Long;No;No;No;Yes;2;No;No;No;97027;Akash Nimare;Yes;Yes;Low;Low;No;Yes;97027;Akash Nimare;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
133954;Word Winner - A Word Brain Game;1.0;5;No;110;30/08/2018;30/08/2018 12:33:09;Thursday;No;No;No;2;-1;True;False;False;Short;Short;No;No;Short;No;No;No;No;0;No;No;Yes;157110;Oshion Niemela;Yes;Yes;Low;Low;No;Yes;157110;Oshion Niemela;Yes;Yes;Low;Yes;3;-1;True;False;False;1;-1;False;False;True;web development
133955;Readwise;1.0;3;Yes;810;06/09/2018;06/09/2018 00:01:00;Thursday;Yes;No;No;2;-1;True;False;False;Long;Medium;No;Yes;Long;Yes;No;No;Yes;2;No;No;Yes;121522;Tristan Homsi;Yes;No;Low;Low;Yes;No;426735;Daniel Doyon;Yes;Yes;Low;Yes;4;-1;True;False;False;4;-3;True;True;False;creativity
133956;Zebra (Beta);1.0;3;No;4;30/08/2018;30/08/2018 13:11:19;Thursday;No;No;No;1;-3;False;True;False;Long;Medium;No;No;Medium;No;No;No;No;0;No;No;No;738124;Kyle McInnes;No;Yes;Low;Low;No;Yes;738124;Kyle McInnes;No;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
133957;Lava Test Coverage;1.0;3;No;2;30/08/2018;30/08/2018 13:31:46;Thursday;No;No;No;2;-2;True;True;False;Long;Short;No;No;Long;Yes;No;No;Yes;1;No;No;No;1384822;msporna;Yes;No;Low;Low;No;Yes;1384822;msporna;Yes;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
133959;Feel Three;1.0;4;Yes;78;31/08/2018;31/08/2018 00:00:00;Friday;No;No;No;1;-1;False;False;True;Short;Short;No;No;Medium;Yes;Yes;No;Yes;1;No;No;No;195179;Nikolai Lebedovsky;Yes;Yes;Low;Low;No;No;1405370;𝕿𝖗𝖆𝖛𝖊𝖑𝖙𝖗𝖔𝖚𝖘𝖊𝖗𝖘;Yes;Yes;Low;Yes;3;-2;True;True;False;1;-1;False;False;True;creativity
133961;Creation Shop UI Kit;1.0;4;No;2;30/08/2018;30/08/2018 18:54:18;Thursday;No;No;No;2;-1;True;False;False;Medium;Medium;No;No;Long;No;No;No;No;0;No;No;No;1018508;KaptinLin;Yes;No;Low;Low;No;Yes;1018508;KaptinLin;Yes;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
133962;Benko Board;1.0;3;No;3;30/08/2018;30/08/2018 20:05:32;Thursday;No;No;No;1;-3;False;True;False;Medium;Short;No;No;Short;No;No;No;No;0;No;No;No;29831;Iain Dooley;Yes;Yes;Low;Low;No;Yes;29831;Iain Dooley;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
133965;Hoppy Jump;1.0;1;No;3;30/08/2018;30/08/2018 21:35:15;Thursday;No;No;No;1;-1;False;False;True;Short;Short;Yes;No;Short;No;No;No;No;0;No;No;No;296309;Subash Chandran;Yes;Yes;Low;Low;No;Yes;296309;Subash Chandran;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
133966;Liam Richards Design (LRD);1.0;2;No;2;30/08/2018;30/08/2018 21:56:53;Thursday;No;No;No;2;-1;True;False;False;Long;Medium;No;No;Short;No;No;No;No;0;No;No;No;1306382;Liam Richards;No;No;Low;Low;No;No;1329504;Liam Richards;Yes;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
133969;Snap Scroll;1.0;3;Yes;73;30/08/2018;31/08/2018 00:00:00;Friday;No;No;No;2;-2;True;True;False;Long;Medium;No;No;Medium;No;Yes;No;Yes;1;No;No;Yes;1207434;Steven Meliopoulos;Yes;No;Low;Low;No;Yes;1207434;Steven Meliopoulos;Yes;No;Low;Yes;4;-4;True;True;False;1;-1;False;False;True;community
133973;EnTT;1.0;3;No;4;30/08/2018;30/08/2018 23:22:56;Thursday;No;No;No;1;-1;False;False;True;Short;Short;No;No;Short;No;No;No;No;0;No;No;No;1355882;Michele Caini;No;No;Low;Low;No;Yes;1355882;Michele Caini;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
133974;Maestrano;1.0;5;Yes;75;01/09/2018;01/09/2018 00:22:14;Saturday;Yes;No;Yes;1;-2;False;True;False;Long;Short;No;No;Medium;No;Yes;No;No;0;No;No;No;84711;Iz;Yes;Yes;Low;Low;Yes;No;152009;Arnaud Lachaume;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
133976;RaterFox 2.0;2.0;4;Yes;68;31/08/2018;31/08/2018 00:18:52;Friday;Yes;No;No;3;-1;True;False;False;Short;Medium;No;No;Long;Yes;No;No;Yes;1;No;No;No;1105495;Jake Prins;No;Yes;Low;Low;No;Yes;1105495;Jake Prins;No;Yes;Low;Yes;4;-2;True;True;False;1;-1;False;False;True;creativity
133978;VA Commerce;1.0;1;No;2;31/08/2018;31/08/2018 00:09:12;Friday;Yes;No;No;2;-1;True;False;False;Long;Short;No;No;Short;No;No;No;No;0;No;No;No;1211215;Efe Imoloame;No;No;Low;Low;No;No;1274398;Efe imoloame;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
133980;Githunt 2.0;2.0;2;Yes;277;31/08/2018;31/08/2018 01:07:58;Friday;Yes;No;No;1;-1;False;False;True;Long;Medium;No;No;Medium;Yes;No;No;No;0;No;No;No;496305;Kamran Ahmed;Yes;Yes;Low;Medium;No;Yes;496305;Kamran Ahmed;Yes;Yes;Low;Yes;2;-1;True;False;False;1;-1;False;False;True;community
133981;Salamander;1.0;1;No;5;31/08/2018;31/08/2018 00:48:13;Friday;Yes;No;No;2;-3;True;True;False;Long;Short;No;No;Medium;No;Yes;No;No;0;No;No;No;1403882;Ashton Six;Yes;Yes;Low;Low;No;Yes;1403882;Ashton Six;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
133982;Template;2.0;3;No;2;31/08/2018;31/08/2018 00:50:10;Friday;Yes;No;No;1;-1;False;False;True;Short;Short;Yes;No;Short;No;No;No;No;0;No;No;No;1403216;Amit;Yes;Yes;Low;Low;No;No;1355150;Template dotnet;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
133984;WeatherScout;1.0;5;Yes;127;31/08/2018;31/08/2018 02:12:25;Friday;Yes;No;No;3;-3;True;True;False;Long;Medium;No;No;Long;No;No;No;Yes;1;No;No;No;213221;Axel Corjon;Yes;Yes;Low;Low;Yes;No;970972;Ibrahim Menzel;Yes;Yes;Low;No;1;-1;False;False;True;4;-3;True;True;False;web development
133990;Wallace;2.0;3;Yes;64;31/08/2018;01/09/2018 00:00:00;Saturday;No;No;Yes;1;-2;False;True;False;Short;Short;No;No;Medium;Yes;No;No;No;0;No;No;No;51895;Shaun Johnson;Yes;Yes;Low;Low;No;No;1379094;YeTong Shao;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
133992;Once;3.0;3;Yes;274;31/08/2018;02/09/2018 00:00:00;Sunday;No;No;Yes;2;-1;True;False;False;Long;Short;No;No;Medium;No;No;No;No;0;No;No;Yes;1402296;Jin Yuan;Yes;Yes;Low;Low;No;Yes;1402296;Jin Yuan;Yes;Yes;Low;Yes;3;-2;True;True;False;1;-1;False;False;True;community
133993;Mr. Stickeroid for Chrome;1.0;5;No;13;31/08/2018;31/08/2018 05:48:05;Friday;Yes;No;No;2;-2;True;True;False;Long;Short;No;No;Medium;No;No;No;No;0;No;No;No;44141;Vic Koch;Yes;No;Low;Medium;Yes;No;1405464;Kamil Islamov;No;No;Low;No;1;-1;False;False;True;3;-2;True;True;False;community
133996;Muddy Bites;1.0;2;Yes;43;31/08/2018;01/09/2018 00:18:18;Saturday;Yes;No;Yes;1;-2;False;True;False;Medium;Short;No;No;Medium;No;No;No;Yes;1;No;No;No;1364622;Nick Cavegn;Yes;Yes;Low;Low;No;Yes;1364622;Nick Cavegn;Yes;Yes;Low;Yes;3;-2;True;True;False;1;-1;False;False;True;web development
133997;The Cryptocurrency Knowledge Base;2.0;3;No;2;31/08/2018;31/08/2018 07:00:44;Friday;Yes;No;No;3;-1;True;False;False;Medium;Long;No;No;Long;No;No;No;No;0;No;No;Yes;1403666;Casey;Yes;No;Low;Low;No;Yes;1403666;Casey;Yes;No;Low;Yes;3;-2;True;True;False;1;-1;False;False;True;creativity
133998;OK Productive;1.0;1;No;3;31/08/2018;02/09/2018 00:00:00;Sunday;No;No;Yes;3;-1;True;False;False;Medium;Medium;No;No;Long;No;No;No;No;0;No;No;No;177725;Erik Gillespie;Yes;Yes;Low;Medium;No;No;724210;leogdion;Yes;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
133999;Papirux;1.0;4;Yes;40;31/08/2018;02/09/2018 00:00:00;Sunday;No;No;Yes;1;-1;False;False;True;Short;Short;No;No;Short;No;No;No;No;0;No;No;No;1360034;Fatih Güzel;Yes;Yes;Low;Low;No;Yes;1360034;Fatih Güzel;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
134000;PRETEND 🌐 WORLD;1.0;4;No;3;31/08/2018;31/08/2018 08:01:43;Friday;Yes;No;No;1;-1;False;False;True;Short;Short;Yes;No;Medium;No;No;No;No;0;No;No;No;635416;Lemon;Yes;Yes;Low;Low;No;No;1405590;Sanguinary eBook;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
134003;Tic-tac-toe command line application in node.js;1.0;3;No;2;31/08/2018;31/08/2018 08:34:04;Friday;Yes;No;No;1;-1;False;False;True;Short;Short;No;No;Short;No;No;No;No;0;No;No;No;1314940;Rupesh krishna jha;Yes;Yes;Low;Low;No;Yes;1314940;Rupesh krishna jha;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
134004;Nerdrobe;1.0;6;Yes;183;31/08/2018;01/09/2018 00:24:00;Saturday;Yes;No;Yes;1;-3;False;True;False;Medium;Medium;No;No;Short;Yes;No;Yes;No;0;No;No;Yes;96888;Arick Conley;Yes;No;Low;Low;No;Yes;96888;Arick Conley;Yes;No;Low;Yes;4;-2;True;True;False;1;-1;False;False;True;creativity
134005;Minted One;1.0;3;No;3;31/08/2018;31/08/2018 09:28:08;Friday;No;No;No;2;-2;True;True;False;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;1404013;Minted.One;Yes;Yes;Low;Low;No;Yes;1404013;Minted.One;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
134007;How to Start Your Writing Career on Medium;1.0;4;No;4;31/08/2018;31/08/2018 10:26:51;Friday;No;No;No;1;-1;False;False;True;Medium;Medium;No;No;Short;No;No;No;No;0;No;No;No;203245;William Frazier;Yes;Yes;Low;Low;No;Yes;203245;William Frazier;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
134014;Progressive Tooling;1.0;2;Yes;389;31/08/2018;01/09/2018 00:17:26;Saturday;Yes;No;Yes;2;-1;True;False;False;Medium;Short;No;No;Long;No;No;No;No;0;No;No;No;673125;Houssein Djirdeh;Yes;Yes;Low;Low;No;Yes;673125;Houssein Djirdeh;Yes;Yes;Low;Yes;4;-1;True;False;False;1;-1;False;False;True;community
134018;Love Me Do;1.0;1;No;3;31/08/2018;31/08/2018 14:35:29;Friday;No;No;No;2;-1;True;False;False;Long;Short;No;No;Medium;No;No;No;No;0;No;No;No;1246669;Daniel Golman;No;No;Low;Low;Yes;No;1405871;Michael Abram;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
134019;Road to Ramen;1.0;3;Yes;134;31/08/2018;01/09/2018 00:16:28;Saturday;Yes;No;Yes;3;-2;True;True;False;Long;Medium;No;No;Long;No;No;No;Yes;1;No;No;No;1197691;Basile Samel;Yes;Yes;Low;Low;No;Yes;1197691;Basile Samel;Yes;Yes;Low;Yes;4;-1;True;False;False;1;-1;False;False;True;creativity
134020;make it pop;1.0;5;No;4;31/08/2018;31/08/2018 23:14:27;Friday;No;No;No;3;-4;True;True;False;Short;Short;No;No;Medium;No;No;No;No;0;No;No;No;565908;Ade-Lee Adebiyi;Yes;Yes;Low;Low;No;Yes;565908;Ade-Lee Adebiyi;Yes;Yes;Low;Yes;2;-4;True;True;False;1;-1;False;False;True;web development
134021;Learn AdonisJs: from zero to deploy;1.0;1;No;4;01/09/2018;01/09/2018 00:02:00;Saturday;Yes;No;Yes;1;-1;False;False;True;Long;Short;No;No;Long;No;No;Yes;Yes;1;No;No;No;586444;Chimezie Enyinnaya;Yes;Yes;Low;Low;No;Yes;586444;Chimezie Enyinnaya;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
134024;SilverSocks 2.0;2.0;3;Yes;515;01/09/2018;02/09/2018 00:00:00;Sunday;No;No;Yes;4;-2;True;True;False;Medium;Short;No;Yes;Long;Yes;No;No;No;0;Yes;Yes;No;467653;Jonas Almut;Yes;No;Low;Low;No;No;1033332;R Umar;Yes;No;Low;Yes;4;-2;True;True;False;4;-2;True;True;False;creativity
134026;Zungle V2 Viper;1.0;5;Yes;34;01/09/2018;01/09/2018 03:31:55;Saturday;Yes;No;Yes;3;-2;True;True;False;Long;Medium;No;No;Medium;Yes;Yes;No;No;0;No;No;No;79;Kevin William David;Yes;Yes;Low;Medium;No;No;551110;Sean Bang;No;No;Low;No;1;-1;False;False;True;3;-2;True;True;False;creativity
134028;sleepyTimer;1.0;2;Yes;161;01/09/2018;02/09/2018 00:00:00;Sunday;No;No;Yes;3;-1;True;False;False;Long;Short;No;No;Long;No;No;No;No;0;No;No;Yes;1402477;Justas Stasaitis;No;No;Low;Low;No;Yes;1402477;Justas Stasaitis;No;No;Low;Yes;2;-1;True;False;False;1;-1;False;False;True;creativity
134029;Flexi;1.0;2;No;4;01/09/2018;01/09/2018 03:43:25;Saturday;Yes;No;Yes;3;-1;True;False;False;Long;Long;No;No;Short;No;No;No;No;0;No;No;No;1403256;🌹exilldhfusx;Yes;No;Low;Low;No;Yes;1403256;🌹exilldhfusx;Yes;No;Low;Yes;3;-1;True;False;False;1;-1;False;False;True;creativity
134032;TeamTastic;1.0;3;Yes;38;01/09/2018;01/09/2018 05:44:45;Saturday;Yes;No;Yes;2;-1;True;False;False;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;966085;Mick;No;Yes;Low;Low;No;Yes;966085;Mick;No;Yes;Low;Yes;4;-1;True;False;False;1;-1;False;False;True;creativity
134033;The All Natural T-Shirt;1.0;3;Yes;117;01/09/2018;02/09/2018 00:00:00;Sunday;No;No;Yes;2;-2;True;True;False;Medium;Medium;No;Yes;Medium;No;No;No;No;0;No;No;No;969834;Ted Muething;No;No;Low;Low;No;Yes;969834;Ted Muething;No;No;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;creativity
134034;Kestlr;1.0;2;No;2;01/09/2018;01/09/2018 06:14:08;Saturday;Yes;No;Yes;2;-1;True;False;False;Long;Short;No;No;Long;No;No;No;No;0;No;No;No;1403896;𝕃𝕖𝕠;Yes;No;Low;Low;No;Yes;1403896;𝕃𝕖𝕠;Yes;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;web development
134037;Free Wallpapers HD 2018 Backgrounds;1.0;0;No;2;01/09/2018;01/09/2018 07:47:28;Saturday;Yes;No;Yes;3;-1;True;False;False;Medium;Medium;No;No;Short;No;No;No;No;0;No;No;No;1129115;siddhesh bhandare;Yes;No;Low;Low;No;Yes;1129115;siddhesh bhandare;Yes;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
134038;GradientSpector - Gradient CSS Library;1.0;3;No;4;01/09/2018;01/09/2018 09:41:36;Saturday;No;No;Yes;2;-3;True;True;False;Medium;Short;No;Yes;Long;No;No;No;No;0;No;No;No;788147;Salman Hossain Saif;Yes;Yes;Low;Low;No;Yes;788147;Salman Hossain Saif;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
134039;Kristopher Loosemore;1.0;2;No;3;01/09/2018;01/09/2018 09:43:00;Saturday;No;No;Yes;2;-1;True;False;False;Long;Short;No;No;Short;No;No;No;No;0;No;No;No;1390682;KC Loosemore;No;No;Low;Low;No;Yes;1390682;KC Loosemore;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;web development
134044;Manga Monster - Free Manga Reading App;1.0;2;No;13;01/09/2018;01/09/2018 12:29:52;Saturday;No;No;Yes;2;-2;True;True;False;Long;Short;Yes;No;Long;No;No;No;Yes;1;No;No;No;1029540;Chetan Kaushik;No;No;Low;Low;No;No;1406327;Rohit Gupta;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
134046;Coin Canary;1.0;2;Yes;95;01/09/2018;01/09/2018 12:58:40;Saturday;No;No;Yes;3;-2;True;True;False;Long;Medium;No;No;Medium;No;No;No;No;0;No;No;No;31533;Jerad Maplethorpe;Yes;Yes;Low;Low;No;Yes;31533;Jerad Maplethorpe;Yes;Yes;Low;Yes;4;-2;True;True;False;1;-1;False;False;True;community
134055;Laystack;1.0;4;No;3;01/09/2018;01/09/2018 20:52:30;Saturday;No;No;Yes;2;-1;True;False;False;Short;Short;No;No;Short;No;No;No;Yes;2;No;No;No;379333;Benjamin Orozco;Yes;Yes;Low;Low;No;Yes;379333;Benjamin Orozco;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
134060;React Native Awesome UI;1.0;2;Yes;354;01/09/2018;01/09/2018 21:45:50;Saturday;No;No;Yes;3;-1;True;False;False;Medium;Short;No;No;Long;No;Yes;No;No;0;No;No;No;1035271;Madhavan;Yes;Yes;Low;Low;No;Yes;1035271;Madhavan;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
134061;Karate;1.0;6;Yes;97;01/09/2018;02/09/2018 00:00:44;Sunday;Yes;No;Yes;1;-3;False;True;False;Long;Medium;No;No;Medium;Yes;No;No;No;0;No;No;Yes;1405148;Peter Thomas;Yes;Yes;Low;Low;No;Yes;1405148;Peter Thomas;Yes;Yes;Low;Yes;3;-3;True;True;False;1;-1;False;False;True;community
134062;Mental Screening;1.0;3;Yes;290;02/09/2018;02/09/2018 00:06:28;Sunday;Yes;No;Yes;1;-1;False;False;True;Long;Medium;No;No;Long;No;No;No;Yes;1;No;No;No;712018;Mas Mattesar;Yes;Yes;Low;Low;No;Yes;712018;Mas Mattesar;Yes;Yes;Low;Yes;2;-4;True;True;False;1;-1;False;False;True;web development
134063;Quick Code for Chrome;1.0;3;Yes;340;02/09/2018;03/09/2018 00:00:00;Monday;No;No;No;1;-2;False;True;False;Long;Medium;No;No;Long;No;No;No;Yes;1;Yes;No;Yes;309801;keyul;Yes;Yes;Low;Medium;Yes;No;1406474;Manul Parekh;No;No;Low;No;1;-1;False;False;True;3;-3;True;True;False;creativity
134064;Engigogo Digest;1.0;5;No;11;02/09/2018;02/09/2018 00:13:36;Sunday;Yes;No;Yes;2;-1;True;False;False;Medium;Medium;No;No;Medium;No;No;Yes;No;0;No;No;No;1124606;Saurabh Yadav;Yes;Yes;Low;Low;Yes;No;1299539;shashikant yadav;Yes;Yes;Low;No;1;-1;False;False;True;4;-2;True;True;False;creativity
134065;ShoHosh;1.0;3;Yes;86;02/09/2018;03/09/2018 00:00:00;Monday;No;No;No;2;-1;True;False;False;Medium;Short;No;No;Medium;No;No;No;Yes;1;No;No;Yes;1223528;Alex;Yes;Yes;Low;Low;Yes;No;1402474;Mary;Yes;Yes;Low;Yes;3;-1;True;False;False;4;-2;True;True;False;creativity
134068;Eight;3.0;3;Yes;163;02/09/2018;02/09/2018 01:49:04;Sunday;Yes;No;Yes;3;-2;True;True;False;Medium;Short;No;No;Long;Yes;No;No;No;0;No;No;Yes;607521;Manish;Yes;No;Low;Low;No;Yes;607521;Manish;Yes;No;Low;Yes;3;-1;True;False;False;1;-1;False;False;True;creativity
134070;Coffice City;1.0;2;Yes;300;02/09/2018;03/09/2018 00:00:23;Monday;Yes;No;No;2;-2;True;True;False;Long;Short;No;Yes;Long;No;No;No;Yes;1;No;No;Yes;106984;Jason Leow;Yes;Yes;Low;Low;No;Yes;106984;Jason Leow;Yes;Yes;Low;Yes;4;-2;True;True;False;1;-1;False;False;True;web development
134073;Learn HTML for free!;1.0;1;No;4;02/09/2018;02/09/2018 03:57:29;Sunday;Yes;No;Yes;3;-1;True;False;False;Short;Medium;No;No;Long;No;No;No;No;0;No;No;No;1284853;PartyGuy;Yes;Yes;Low;Medium;No;Yes;1284853;PartyGuy;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;web development
134074;Sigurd Lite: Free WordPress Blog For Writers;1.0;1;No;3;02/09/2018;02/09/2018 03:57:33;Sunday;Yes;No;Yes;3;-2;True;True;False;Medium;Medium;No;No;Long;No;No;No;No;0;No;No;No;789441;Aleš Krivec;No;No;Low;Low;No;Yes;789441;Aleš Krivec;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
134078;GraduMint - Skills and Money;1.0;3;No;13;02/09/2018;02/09/2018 08:29:05;Sunday;Yes;No;Yes;1;-2;False;True;False;Long;Short;No;No;Medium;No;No;No;No;0;No;No;No;1274683;Gradufund;Yes;No;Low;Low;No;Yes;1274683;Gradufund;Yes;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
134079;Changeofaddress.us.com;1.0;4;No;3;02/09/2018;02/09/2018 09:16:42;Sunday;No;No;Yes;1;-2;False;True;False;Medium;Short;No;No;Medium;No;No;No;No;0;No;No;No;810897;Tim Blacquier;No;No;Low;Low;No;Yes;810897;Tim Blacquier;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
134081;Nerd Geek Lab;1.0;2;No;3;02/09/2018;02/09/2018 09:38:59;Sunday;No;No;Yes;1;-3;False;True;False;Short;Medium;No;No;Short;No;No;No;No;0;No;No;No;1405641;Sunny Ahlawat;No;Yes;Low;Low;No;No;1406038;Nerd Geek Lab ;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;web development
134082;Cryptocurrency converter;1.0;1;No;4;02/09/2018;02/09/2018 09:51:31;Sunday;No;No;Yes;2;-1;True;False;False;Medium;Medium;No;No;Medium;No;No;No;No;0;No;No;No;1120145;Mateus Nunes;No;No;Low;Low;No;Yes;1120145;Mateus Nunes;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
134086;True Or False;1.0;1;Yes;58;02/09/2018;08/09/2018 00:00:00;Saturday;No;No;Yes;2;-1;True;False;False;Long;Short;No;No;Long;No;No;No;No;0;No;No;No;132820;Oleg Frolov;Yes;No;Low;Medium;No;Yes;132820;Oleg Frolov;Yes;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;web development
134087;Kevin Ansari;1.0;2;No;2;02/09/2018;02/09/2018 12:12:11;Sunday;No;No;Yes;1;-2;False;True;False;Long;Medium;No;No;Medium;No;Yes;No;Yes;1;No;No;No;1391227;kevin ansari;No;No;Low;Low;No;No;193348;Kevin;Yes;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
134089;Little Alchemy 2;2.0;6;Yes;222;02/09/2018;02/09/2018 12:17:43;Sunday;No;No;Yes;2;-1;True;False;False;Medium;Short;No;Yes;Long;Yes;Yes;No;No;0;No;No;No;617453;Bharath B Lohray;Yes;Yes;Low;Low;Yes;No;285102;Jakub Koziol;Yes;Yes;Low;Yes;3;-1;True;False;False;2;-1;True;False;False;creativity
134091;Nature Box;1.0;2;Yes;351;03/09/2018;03/09/2018 00:00:00;Monday;No;No;No;2;-2;True;True;False;Long;Medium;No;Yes;Medium;Yes;No;No;Yes;1;No;No;Yes;195179;Nikolai Lebedovsky;Yes;Yes;Low;Low;Yes;No;1410215;Eco Studio;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
134093;Contacts Management System for Individuals & Professionals;1.0;9;No;4;02/09/2018;02/09/2018 15:02:26;Sunday;No;No;Yes;2;-1;True;False;False;Long;Medium;No;No;Medium;No;Yes;No;No;0;No;No;No;1353804;Niket Gupta;No;Yes;Low;Low;No;Yes;1353804;Niket Gupta;No;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
134095;Wisebooks;1.0;6;Yes;560;02/09/2018;03/09/2018 00:00:00;Monday;No;No;No;2;-1;True;False;False;Medium;Medium;No;No;Long;No;No;No;Yes;1;No;No;Yes;1260850;Jenny Kim;No;No;Low;Low;Yes;No;1405553;Christine Tan;Yes;Yes;Low;Yes;4;-1;True;False;False;4;-3;True;True;False;creativity
134098;ApowerMirror;1.0;4;No;5;02/09/2018;02/09/2018 20:49:40;Sunday;No;No;Yes;1;-1;False;False;True;Long;Medium;No;No;Long;No;Yes;No;No;0;No;No;No;1390598;Cher Lee;No;No;Low;Low;No;Yes;1390598;Cher Lee;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
134100;Workorder;1.0;3;Yes;195;02/09/2018;03/09/2018 00:00:00;Monday;No;No;No;1;-1;False;False;True;Long;Short;No;Yes;Long;No;No;No;No;0;No;No;Yes;56865;Simon Chiu;Yes;No;Low;Low;No;Yes;56865;Simon Chiu;Yes;No;Low;Yes;5;-1;True;False;False;1;-1;False;False;True;community
